id_solicitante,edad,sexo,ciudad,region,estrato,nivel_educativo,estado_civil,num_dependientes,tipo_empleo,antiguedad_laboral_meses,ingreso_mensual,gastos_fijos_mensuales,score_buro,num_creditos_anteriores,num_creditos_mora,dias_mora_max,monto_solicitado,plazo_meses,relacion_cuota_ingreso,tiene_codeudor,tiene_garantia,credito_aprobado
FC-04813,34,M,Medellín,interior,2,bachillerato,soltero,0,independiente,42,2610205,1495244,430,1,0,0,1000000,24,0.0207,1,0,0
FC-04814,45,M,Bucaramanga,interior,4,bachillerato,soltero,5,empleado_formal,19,3348863,1473220,550,3,0,0,8000000,18,0.1622,1,0,1
FC-04815,68,F,Bogotá,interior,3,tecnico,casado,0,pensionado,6,1522332,955045,581,2,0,0,8000000,12,0.503,0,0,0
FC-04816,39,M,Medellín,interior,2,tecnico,soltero,0,informal,11,2009727,1099068,438,0,0,0,1000000,24,0.0269,0,0,0
FC-04817,67,F,Cartagena,costa_norte,4,universitario,soltero,4,desempleado,0,691370,444719,623,0,0,0,3000000,48,0.1473,0,0,0
FC-04818,55,M,Barranquilla,costa_norte,5,universitario,soltero,2,desempleado,0,623776,395175,464,3,0,0,8000000,18,0.8706,0,0,0
FC-04819,45,M,Medellín,interior,1,universitario,union_libre,2,empleado_formal,38,1346364,918272,378,1,1,30,1000000,24,0.0402,0,0,0
FC-04820,67,F,Bogotá,interior,3,bachillerato,soltero,4,empleado_formal,30,2047673,1285062,523,3,1,30,2000000,6,0.1755,0,1,0
FC-04821,52,F,Medellín,interior,2,universitario,soltero,0,informal,14,1816936,1181819,442,1,1,90,3000000,24,0.0893,1,1,0
FC-04822,39,M,Cúcuta,costa_norte,3,tecnico,soltero,1,pensionado,23,2583153,1131982,444,4,0,0,1000000,24,0.0209,1,0,1
FC-04823,39,F,Bogotá,interior,2,bachillerato,soltero,3,empleado_formal,21,1112361,746183,425,3,0,0,10000000,18,0.6102,1,0,0
FC-04824,28,M,Ibagué,interior,2,bachillerato,union_libre,3,empleado_formal,23,973843,458785,385,0,0,0,2000000,24,0.1111,1,0,0
FC-04825,31,M,Cali,costa_norte,2,bachillerato,union_libre,3,empleado_formal,2,845969,345605,512,3,0,0,2000000,18,0.1605,0,0,0
FC-04826,57,M,Bogotá,interior,3,universitario,soltero,1,desempleado,0,517353,337013,535,0,0,0,5000000,24,0.5226,0,0,0
FC-04827,29,F,Medellín,interior,4,bachillerato,casado,2,empleado_formal,14,3999755,2346899,576,2,1,30,5000000,18,0.0849,1,0,1
FC-04828,63,F,Bogotá,interior,3,primaria,union_libre,1,informal,60,3089773,2283012,718,6,0,0,2000000,24,0.035,0,0,1
FC-04829,34,F,Cali,costa_norte,2,tecnico,casado,3,independiente,13,1400289,644827,537,5,1,360,5000000,12,0.3418,0,0,0
FC-04830,45,F,Cali,costa_norte,4,posgrado,divorciado,1,informal,61,5179589,2194647,496,3,0,0,5000000,60,0.0291,1,1,1
FC-04831,40,F,Medellín,interior,3,posgrado,casado,3,pensionado,47,2559117,1201696,600,0,0,0,3000000,12,0.1122,0,0,0
FC-04832,51,F,Bogotá,interior,1,tecnico,soltero,1,empleado_formal,2,890033,570369,438,0,0,0,1000000,48,0.0381,0,0,0
FC-04833,23,F,Bogotá,interior,3,posgrado,soltero,2,informal,38,1793513,1166166,577,4,0,0,2000000,18,0.0757,0,0,0
FC-04834,33,M,Manizales,interior,4,bachillerato,soltero,1,independiente,77,2747842,1457597,440,4,0,0,10000000,36,0.1474,0,0,0
FC-04835,62,M,Bogotá,interior,5,primaria,union_libre,0,informal,69,12503708,8876603,868,1,0,0,2000000,18,0.0109,0,1,1
FC-04836,63,M,Bucaramanga,interior,4,bachillerato,union_libre,0,empleado_formal,42,5282638,3772888,639,3,0,0,3000000,36,0.023,0,1,1
FC-04837,62,M,Cali,costa_norte,1,bachillerato,divorciado,5,empleado_formal,35,1504425,934497,362,2,0,0,2000000,6,0.2389,0,1,0
FC-04838,24,M,Medellín,interior,3,bachillerato,casado,2,informal,17,1897301,688357,467,2,0,0,2000000,12,0.1009,0,0,0
FC-04839,47,M,Bogotá,interior,5,primaria,casado,2,empleado_formal,5,6698066,3984087,598,6,3,90,5000000,48,0.0253,0,0,0
FC-04840,46,F,Pereira,interior,2,tecnico,casado,2,informal,13,2079872,1286573,539,1,0,0,1000000,36,0.0195,1,0,1
FC-04841,54,M,Bogotá,interior,5,tecnico,soltero,2,informal,34,7768436,4674331,627,2,0,0,5000000,12,0.0616,1,0,1
FC-04842,67,M,Cúcuta,costa_norte,3,posgrado,casado,4,informal,21,1261828,908885,529,3,1,30,8000000,18,0.4304,0,1,0
FC-04843,27,M,Pereira,interior,3,posgrado,soltero,1,independiente,30,1509706,853034,528,1,0,0,5000000,18,0.2248,1,1,0
FC-04844,33,M,Cartagena,costa_norte,3,tecnico,soltero,3,desempleado,0,470693,321810,564,0,0,0,3000000,18,0.4326,1,0,0
FC-04845,25,F,Barranquilla,costa_norte,1,tecnico,divorciado,1,empleado_formal,18,682293,259291,539,4,1,90,3000000,12,0.4209,0,0,0
FC-04846,31,F,Bogotá,interior,2,bachillerato,casado,3,empleado_formal,82,611435,300234,356,3,0,0,5000000,24,0.4422,0,1,0
FC-04847,54,M,Cali,costa_norte,2,universitario,soltero,2,informal,10,831460,317377,538,3,0,0,1000000,12,0.1151,0,0,0
FC-04848,43,M,Medellín,interior,4,tecnico,casado,1,empleado_formal,11,5872567,4153137,650,1,0,0,2000000,24,0.0184,0,0,1
FC-04849,52,M,Medellín,interior,5,universitario,casado,4,desempleado,0,366458,243758,558,0,0,0,500000,18,0.0926,1,1,0
FC-04850,20,F,Cúcuta,costa_norte,1,tecnico,soltero,4,desempleado,0,518442,282063,350,0,0,0,2000000,18,0.2619,1,0,0
FC-04851,36,M,Medellín,interior,2,universitario,soltero,1,empleado_formal,38,1686539,883611,350,4,3,180,8000000,24,0.2565,1,0,0
FC-04852,46,M,Cali,costa_norte,2,tecnico,union_libre,0,independiente,17,1006534,577344,567,4,0,0,2000000,24,0.1075,0,1,0
FC-04853,18,F,Manizales,interior,5,universitario,casado,1,empleado_formal,103,5489996,2589792,450,0,0,0,3000000,12,0.0523,0,0,1
FC-04854,37,M,Medellín,interior,4,tecnico,casado,2,independiente,22,3495877,1290071,538,6,0,0,15000000,36,0.1738,0,1,1
FC-04855,54,F,Bucaramanga,interior,3,tecnico,casado,2,empleado_formal,96,2463231,1075309,532,2,1,60,1000000,12,0.0389,0,1,0
FC-04856,49,F,Medellín,interior,3,bachillerato,casado,2,empleado_formal,45,2302825,1072591,611,3,3,90,1000000,36,0.0176,1,0,0
FC-04857,60,F,Medellín,interior,3,bachillerato,soltero,5,informal,8,2791959,1935775,607,4,0,0,15000000,24,0.2905,1,0,0
FC-04858,64,M,Bucaramanga,interior,3,primaria,soltero,1,empleado_formal,17,3521930,1794528,565,4,0,0,5000000,6,0.2552,0,0,0
FC-04859,69,F,Cali,costa_norte,3,tecnico,casado,1,empleado_formal,2,2709129,1320515,562,0,0,0,1000000,12,0.0353,1,0,1
FC-04860,50,M,Bogotá,interior,1,universitario,soltero,2,empleado_formal,20,1132989,501771,443,2,0,0,1000000,24,0.0477,1,0,0
FC-04861,29,M,Barranquilla,costa_norte,2,tecnico,soltero,1,empleado_formal,79,1832810,1171698,466,2,0,0,5000000,18,0.1852,0,1,1
FC-04862,64,F,Bogotá,interior,3,bachillerato,casado,1,empleado_formal,4,3018310,1792458,557,0,0,0,8000000,12,0.2537,0,0,1
FC-04863,24,M,Pereira,interior,2,universitario,soltero,3,pensionado,82,1428940,576041,500,3,0,0,500000,12,0.0335,1,1,0
FC-04864,71,F,Pereira,interior,2,universitario,union_libre,3,independiente,13,1769180,844486,611,3,0,0,2000000,24,0.0611,0,0,1
FC-04865,47,M,Bucaramanga,interior,5,universitario,soltero,2,informal,210,4283256,1566742,564,0,0,0,1000000,24,0.0126,0,0,1
FC-04866,52,M,Medellín,interior,1,tecnico,soltero,2,empleado_formal,101,1633754,1199782,498,1,0,0,1000000,18,0.0415,0,1,0
FC-04867,39,F,Medellín,interior,1,tecnico,soltero,0,empleado_formal,28,1493478,778945,574,3,0,0,2000000,6,0.2407,0,1,1
FC-04868,54,M,Bogotá,interior,3,universitario,casado,3,pensionado,4,2093166,1007195,598,1,0,0,2000000,6,0.1717,0,1,0
FC-04869,52,M,Bogotá,interior,3,bachillerato,soltero,2,independiente,30,2513233,1278172,557,2,2,90,500000,12,0.019,0,0,0
FC-04870,56,F,Bogotá,interior,5,bachillerato,soltero,2,empleado_formal,90,6413293,2635996,504,3,0,0,2000000,18,0.0212,1,1,1
FC-04871,52,M,Bogotá,interior,2,universitario,casado,2,informal,55,1372481,586128,408,0,0,0,3000000,24,0.1182,0,0,0
FC-04872,65,F,Bucaramanga,interior,6,universitario,divorciado,1,independiente,34,9367014,3587491,681,3,0,0,3000000,24,0.0173,1,0,1
FC-04873,46,M,Bogotá,interior,4,tecnico,soltero,5,informal,22,2530385,1552982,501,2,2,30,1000000,36,0.016,0,0,0
FC-04874,37,F,Barranquilla,costa_norte,4,primaria,soltero,2,empleado_formal,105,1143823,529960,434,4,0,0,2000000,6,0.3143,0,0,0
FC-04875,44,M,Barranquilla,costa_norte,1,universitario,soltero,0,informal,21,1210627,589660,367,0,0,0,3000000,36,0.1004,0,0,0
FC-04876,65,F,Bogotá,interior,4,tecnico,soltero,0,empleado_formal,10,3544027,2569695,432,0,0,0,2000000,48,0.0192,0,0,0
FC-04877,47,M,Cali,costa_norte,3,bachillerato,casado,2,independiente,109,2806391,1722558,529,2,2,60,10000000,12,0.3411,1,0,0
FC-04878,70,M,Manizales,interior,4,posgrado,soltero,1,independiente,180,3496346,2095713,596,0,0,0,5000000,18,0.0971,1,1,1
FC-04879,30,F,Barranquilla,costa_norte,3,tecnico,divorciado,2,independiente,1,1134545,824722,507,2,1,60,3000000,36,0.1071,0,0,0
FC-04880,36,M,Bogotá,interior,2,bachillerato,soltero,3,independiente,3,1651805,888663,468,0,0,0,3000000,18,0.1233,0,0,0
FC-04881,48,M,Bogotá,interior,2,tecnico,divorciado,2,empleado_formal,3,2273772,1426157,481,0,0,0,8000000,12,0.3368,0,1,0
FC-04882,27,F,Bogotá,interior,3,tecnico,soltero,1,pensionado,21,2642670,1559772,602,5,3,120,2000000,12,0.0724,0,0,0
FC-04883,57,M,Cali,costa_norte,6,bachillerato,union_libre,0,pensionado,112,20612846,13295927,876,3,0,0,2000000,24,0.0052,1,0,1
FC-04884,57,F,Barranquilla,costa_norte,3,universitario,casado,2,empleado_formal,19,1400373,1031643,412,2,0,0,2000000,36,0.0578,0,1,0
FC-04885,53,F,Cali,costa_norte,3,tecnico,union_libre,1,independiente,57,2926799,1723991,588,2,0,0,3000000,36,0.0415,0,1,1
FC-04886,48,F,Cartagena,costa_norte,3,universitario,soltero,1,empleado_formal,8,2720289,1289918,455,2,0,0,3000000,18,0.0749,0,0,0
FC-04887,46,M,Barranquilla,costa_norte,3,tecnico,soltero,2,informal,91,1130053,485369,350,4,0,0,3000000,18,0.1802,0,0,0
FC-04888,70,F,Cartagena,costa_norte,5,bachillerato,soltero,2,empleado_formal,56,8178005,5767327,643,6,1,30,1000000,36,0.005,0,0,1
FC-04889,22,F,Manizales,interior,3,bachillerato,casado,5,pensionado,23,2491489,1339225,536,0,0,0,2000000,12,0.0768,0,0,0
FC-04890,59,F,Medellín,interior,1,tecnico,casado,1,empleado_formal,31,831283,326046,480,1,0,0,5000000,24,0.3253,0,1,0
FC-04891,57,M,Bucaramanga,interior,2,bachillerato,casado,2,empleado_formal,23,979022,509010,446,0,0,0,10000000,24,0.5524,0,1,0
FC-04892,36,F,Medellín,interior,2,bachillerato,casado,0,empleado_formal,27,1527884,870238,562,2,0,0,5000000,60,0.0988,0,0,1
FC-04893,50,F,Cartagena,costa_norte,2,universitario,soltero,4,independiente,5,1788534,861521,426,4,3,30,2000000,24,0.0605,0,0,0
FC-04894,33,M,Pereira,interior,3,tecnico,casado,0,empleado_formal,40,2527956,1390532,446,2,0,0,2000000,12,0.0757,1,0,0
FC-04895,65,M,Manizales,interior,5,tecnico,casado,1,empleado_formal,87,2974674,1939237,760,2,1,60,3000000,12,0.0965,0,0,1
FC-04896,37,M,Ibagué,interior,2,posgrado,casado,5,empleado_formal,21,1376131,817168,520,1,0,0,2000000,12,0.1391,1,0,1
FC-04897,60,M,Bucaramanga,interior,1,bachillerato,soltero,1,independiente,44,1170923,588636,564,1,0,0,5000000,24,0.2309,0,0,0
FC-04898,18,M,Bogotá,interior,3,primaria,union_libre,2,empleado_formal,130,1914768,1429204,515,4,1,30,8000000,24,0.2259,0,1,0
FC-04899,47,F,Bogotá,interior,3,tecnico,soltero,3,independiente,16,2324750,1531354,712,1,1,30,5000000,18,0.146,1,0,1
FC-04900,31,F,Cali,costa_norte,3,primaria,divorciado,2,independiente,1,2269686,1316300,627,5,1,60,2000000,48,0.0299,1,0,0
FC-04901,45,M,Manizales,interior,3,bachillerato,soltero,3,independiente,5,1870598,951461,539,0,0,0,3000000,24,0.0867,0,1,0
FC-04902,47,F,Bogotá,interior,2,universitario,casado,5,empleado_formal,52,1568275,886350,472,6,0,0,1000000,18,0.0433,0,0,0
FC-04903,53,F,Medellín,interior,2,primaria,union_libre,2,informal,22,2443944,1289888,485,2,1,180,2000000,60,0.0247,0,0,0
FC-04904,50,F,Manizales,interior,2,universitario,union_libre,1,empleado_formal,32,1576463,672446,606,3,0,0,1000000,24,0.0343,0,1,1
FC-04905,32,M,Medellín,interior,3,universitario,casado,0,empleado_formal,25,2083685,1516883,509,0,0,0,1000000,48,0.0163,0,1,0
FC-04906,65,M,Cali,costa_norte,3,posgrado,casado,2,empleado_formal,29,2718061,1546448,480,1,0,0,10000000,12,0.3522,1,0,1
FC-04907,44,M,Bucaramanga,interior,5,tecnico,casado,1,independiente,7,4444168,2649854,454,3,2,120,1000000,24,0.0122,0,0,0
FC-04908,33,M,Manizales,interior,3,bachillerato,casado,1,informal,1,4147619,1654350,595,0,0,0,3000000,12,0.0692,0,0,1
FC-04909,50,F,Manizales,interior,2,bachillerato,casado,2,independiente,10,1639990,702097,350,5,0,0,5000000,36,0.1235,0,0,0
FC-04910,66,F,Cali,costa_norte,3,universitario,soltero,0,informal,69,1818818,989440,634,4,2,120,500000,18,0.0187,0,1,0
FC-04911,45,F,Bogotá,interior,2,bachillerato,soltero,3,empleado_formal,73,1792967,968189,397,1,0,0,5000000,6,0.5012,0,0,0
FC-04912,29,M,Medellín,interior,4,bachillerato,casado,2,empleado_formal,46,2402677,1232690,507,3,2,30,2000000,6,0.1496,0,1,0
FC-04913,25,F,Cartagena,costa_norte,3,bachillerato,union_libre,0,empleado_formal,46,2216010,1480852,555,2,0,0,3000000,24,0.0732,0,0,0
FC-04914,43,M,Cali,costa_norte,2,tecnico,soltero,2,empleado_formal,26,1763480,1091647,475,2,0,0,5000000,24,0.1533,1,1,1
FC-04915,21,M,Barranquilla,costa_norte,2,bachillerato,casado,0,pensionado,45,1462776,610085,466,1,1,90,2000000,24,0.0739,0,0,0
FC-04916,59,M,Medellín,interior,3,tecnico,soltero,0,empleado_formal,31,2228511,807688,499,1,0,0,5000000,12,0.2148,1,0,0
FC-04917,50,M,Cúcuta,costa_norte,4,bachillerato,casado,0,empleado_formal,6,4104460,1740981,440,2,0,0,10000000,12,0.2332,0,0,0
FC-04918,40,M,Bogotá,interior,5,universitario,casado,0,independiente,63,6112167,3202340,637,2,0,0,2000000,18,0.0222,0,1,1
FC-04919,48,M,Bogotá,interior,2,bachillerato,soltero,0,pensionado,53,2042166,1210381,387,1,1,60,8000000,36,0.1587,1,0,0
FC-04920,30,M,Bucaramanga,interior,2,tecnico,union_libre,3,empleado_formal,49,1842456,1346081,517,3,0,0,1000000,24,0.0294,1,0,0
FC-04921,50,M,Cali,costa_norte,4,posgrado,casado,2,informal,5,3503913,2554580,626,1,0,0,5000000,12,0.1366,1,0,1
FC-04922,43,M,Cartagena,costa_norte,5,bachillerato,casado,3,empleado_formal,65,7770318,2860489,606,4,0,0,3000000,18,0.0262,0,0,1
FC-04923,59,F,Cúcuta,costa_norte,6,universitario,casado,3,independiente,5,11912103,7439045,678,1,0,0,2000000,36,0.0068,0,1,1
FC-04924,50,M,Medellín,interior,2,tecnico,soltero,2,independiente,11,1465478,1093393,539,0,0,0,2000000,18,0.0926,1,0,1
FC-04925,70,F,Ibagué,interior,1,bachillerato,casado,1,independiente,12,1124218,809716,408,0,0,0,1000000,24,0.0481,1,0,0
FC-04926,57,M,Bucaramanga,interior,1,bachillerato,soltero,1,desempleado,0,544319,192927,355,5,0,0,5000000,24,0.4967,0,0,0
FC-04927,48,M,Bogotá,interior,5,posgrado,soltero,1,empleado_formal,50,7151503,3690181,529,2,0,0,3000000,36,0.017,0,0,1
FC-04928,29,M,Bogotá,interior,3,posgrado,casado,2,empleado_formal,118,2435462,887236,581,1,1,60,2000000,6,0.1476,0,0,0
FC-04929,38,F,Bogotá,interior,3,universitario,soltero,1,empleado_formal,3,1780817,723273,404,0,0,0,2000000,12,0.1075,0,1,0
FC-04930,21,M,Cali,costa_norte,2,bachillerato,soltero,1,empleado_formal,61,904617,427886,572,1,0,0,5000000,6,0.9934,0,0,0
FC-04931,59,M,Cali,costa_norte,4,tecnico,soltero,2,empleado_formal,1,3207523,2006040,556,3,0,0,5000000,48,0.0529,0,0,1
FC-04932,60,M,Cali,costa_norte,1,tecnico,union_libre,2,desempleado,0,386582,205225,358,1,1,90,10000000,48,0.878,0,1,0
FC-04933,46,F,Cali,costa_norte,1,universitario,union_libre,2,empleado_formal,4,1146566,510515,514,1,0,0,2000000,18,0.1184,0,0,0
FC-04934,53,M,Cali,costa_norte,1,posgrado,divorciado,2,informal,100,1633962,669641,412,0,0,0,3000000,12,0.1758,0,0,0
FC-04935,29,F,Cali,costa_norte,1,tecnico,union_libre,0,empleado_formal,24,892727,494422,390,4,0,0,3000000,12,0.3217,0,1,0
FC-04936,21,F,Bogotá,interior,1,primaria,soltero,4,informal,77,1111089,488096,511,1,0,0,2000000,36,0.0729,1,0,0
FC-04937,64,M,Manizales,interior,3,tecnico,soltero,2,informal,81,2394471,1247425,591,5,1,60,8000000,12,0.3198,1,0,0
FC-04938,34,M,Bogotá,interior,2,bachillerato,soltero,2,independiente,21,1156069,612658,361,0,0,0,3000000,12,0.2484,1,0,0
FC-04939,59,M,Cali,costa_norte,3,tecnico,soltero,3,desempleado,0,679805,260807,514,1,1,90,5000000,12,0.7041,1,0,0
FC-04940,24,F,Barranquilla,costa_norte,3,bachillerato,soltero,3,empleado_formal,4,2662377,1780682,423,5,0,0,2000000,48,0.0255,0,0,0
FC-04941,36,M,Barranquilla,costa_norte,1,posgrado,soltero,0,independiente,32,1291505,537744,550,0,0,0,500000,6,0.0696,0,0,0
FC-04942,66,F,Medellín,interior,2,posgrado,union_libre,2,empleado_formal,49,1644704,1079153,428,1,1,30,1000000,18,0.0413,0,1,0
FC-04943,30,F,Bogotá,interior,3,bachillerato,soltero,3,desempleado,0,468554,305398,519,1,1,30,5000000,18,0.7244,0,0,0
FC-04944,23,M,Barranquilla,costa_norte,1,bachillerato,soltero,2,informal,25,947960,689333,594,2,0,0,1000000,18,0.0716,0,1,1
FC-04945,70,M,Bucaramanga,interior,4,universitario,soltero,3,empleado_formal,57,2704399,1092689,356,1,0,0,5000000,18,0.1255,1,0,0
FC-04946,42,F,Bogotá,interior,1,bachillerato,union_libre,4,independiente,39,1071551,455524,470,4,0,0,8000000,48,0.2534,1,0,0
FC-04947,23,F,Bogotá,interior,3,bachillerato,casado,0,empleado_formal,52,2948759,1221878,633,1,1,30,3000000,24,0.055,0,0,1
FC-04948,41,F,Barranquilla,costa_norte,3,bachillerato,divorciado,1,empleado_formal,159,1894482,915627,568,4,1,90,8000000,12,0.4042,1,0,0
FC-04949,43,M,Medellín,interior,3,primaria,soltero,0,independiente,69,1640537,1185425,499,0,0,0,2000000,12,0.1167,0,0,0
FC-04950,48,F,Cali,costa_norte,6,bachillerato,soltero,2,empleado_formal,69,6683109,3757816,491,0,0,0,3000000,24,0.0243,0,0,1
FC-04951,50,M,Medellín,interior,3,bachillerato,union_libre,3,empleado_formal,27,1437496,505669,457,1,0,0,1000000,18,0.0472,1,0,0
FC-04952,27,F,Medellín,interior,2,universitario,union_libre,1,informal,136,1698962,1146092,498,0,0,0,10000000,24,0.3183,1,1,0
FC-04953,61,M,Cali,costa_norte,4,posgrado,union_libre,2,empleado_formal,29,4839737,2294586,552,3,0,0,2000000,24,0.0223,1,0,1
FC-04954,71,M,Cali,costa_norte,2,tecnico,casado,1,independiente,56,1598053,1102239,403,3,0,0,10000000,24,0.3384,0,0,0
FC-04955,27,M,Medellín,interior,3,bachillerato,union_libre,1,informal,43,1504222,871202,416,3,1,120,3000000,24,0.1078,1,0,0
FC-04956,46,F,Bogotá,interior,1,bachillerato,soltero,1,independiente,32,1386838,876418,623,0,0,0,1000000,24,0.039,1,0,1
FC-04957,52,F,Ibagué,interior,2,posgrado,soltero,2,pensionado,10,838911,465967,499,1,0,0,5000000,36,0.2414,0,0,0
FC-04958,60,F,Cali,costa_norte,4,tecnico,soltero,0,independiente,117,1628468,860543,514,0,0,0,3000000,18,0.1251,0,0,1
FC-04959,20,M,Bucaramanga,interior,5,tecnico,soltero,2,empleado_formal,14,2759606,1713609,707,0,0,0,2000000,24,0.0392,0,0,1
FC-04960,42,M,Bucaramanga,interior,5,tecnico,soltero,3,independiente,38,7598340,2820792,538,4,1,60,2000000,60,0.0079,1,1,1
FC-04961,19,F,Medellín,interior,3,bachillerato,soltero,0,independiente,48,1637638,987461,517,1,0,0,2000000,18,0.0829,0,0,1
FC-04962,58,F,Bogotá,interior,3,universitario,soltero,3,independiente,9,2534962,951079,350,1,1,180,5000000,60,0.0595,1,0,0
FC-04963,25,F,Bogotá,interior,3,tecnico,casado,0,empleado_formal,25,3060614,1320811,451,1,1,90,3000000,18,0.0665,0,0,0
FC-04964,37,F,Bogotá,interior,1,posgrado,soltero,1,independiente,21,785485,287496,445,5,3,30,1000000,24,0.0688,0,0,0
FC-04965,58,F,Cali,costa_norte,3,bachillerato,union_libre,0,independiente,5,2246973,1043133,478,3,1,180,1000000,36,0.018,0,1,0
FC-04966,58,M,Medellín,interior,1,universitario,casado,0,desempleado,0,419743,202432,350,2,2,120,5000000,24,0.6442,0,0,0
FC-04967,24,F,Bogotá,interior,3,universitario,union_libre,1,empleado_formal,73,2090879,1413125,525,2,2,90,500000,48,0.0081,0,0,0
FC-04968,45,M,Medellín,interior,2,bachillerato,soltero,0,desempleado,0,422830,238462,465,0,0,0,1000000,48,0.0803,1,0,0
FC-04969,49,F,Bogotá,interior,3,tecnico,soltero,1,informal,59,2848006,1946646,439,3,0,0,5000000,36,0.0711,0,1,0
FC-04970,68,M,Medellín,interior,2,bachillerato,casado,3,desempleado,0,449288,205243,499,1,0,0,8000000,6,3.2003,1,0,0
FC-04971,52,M,Cali,costa_norte,3,tecnico,casado,2,independiente,103,1708093,649471,425,2,0,0,500000,12,0.028,0,1,0
FC-04972,63,F,Bogotá,interior,3,bachillerato,casado,4,independiente,2,2654502,1646764,718,3,0,0,1000000,12,0.0361,1,0,1
FC-04973,53,M,Bucaramanga,interior,2,tecnico,soltero,0,informal,3,1365299,875381,551,3,1,60,3000000,24,0.1188,0,0,0
FC-04974,51,M,Cali,costa_norte,1,primaria,divorciado,3,pensionado,26,859676,613211,362,1,0,0,2000000,48,0.079,0,1,0
FC-04975,37,M,Medellín,interior,1,bachillerato,soltero,3,independiente,3,1124973,571110,508,2,0,0,1000000,6,0.1598,1,0,0
FC-04976,27,F,Barranquilla,costa_norte,6,primaria,union_libre,1,empleado_formal,55,10052603,3851425,560,4,1,30,5000000,24,0.0269,1,0,1
FC-04977,51,F,Bucaramanga,interior,2,tecnico,soltero,0,informal,15,1017569,590028,385,6,0,0,3000000,18,0.2001,1,1,0
FC-04978,68,F,Barranquilla,costa_norte,1,primaria,union_libre,1,independiente,12,1226074,635795,510,0,0,0,1000000,24,0.0441,1,0,0
FC-04979,42,M,Medellín,interior,5,bachillerato,soltero,0,empleado_formal,15,6870897,4108146,794,0,0,0,2000000,18,0.0198,1,0,1
FC-04980,33,F,Barranquilla,costa_norte,1,bachillerato,soltero,1,independiente,2,1178115,854067,403,6,0,0,5000000,12,0.4063,0,0,0
FC-04981,65,F,Medellín,interior,3,universitario,union_libre,2,empleado_formal,25,600000,292560,484,5,0,0,2000000,48,0.1131,0,1,0
FC-04982,56,F,Cali,costa_norte,3,universitario,casado,0,desempleado,0,387773,186847,360,4,0,0,1000000,60,0.0778,0,0,0
FC-04983,46,F,Cali,costa_norte,3,posgrado,soltero,0,informal,30,1460616,563955,561,2,1,90,1000000,12,0.0655,0,0,0
FC-04984,63,F,Bogotá,interior,6,tecnico,divorciado,0,informal,5,13461209,4883531,808,2,0,0,1000000,18,0.005,0,0,1
FC-04985,69,F,Medellín,interior,3,universitario,divorciado,0,informal,15,3339998,1635260,749,2,0,0,2000000,36,0.0243,0,0,1
FC-04986,50,F,Cali,costa_norte,1,bachillerato,divorciado,2,independiente,20,782176,483377,450,2,0,0,8000000,18,0.6943,0,0,0
FC-04987,20,M,Medellín,interior,2,tecnico,soltero,3,empleado_formal,8,2014469,968464,388,3,2,60,1000000,24,0.0268,0,0,0
